id,Date,Longitude,Latitude,Route,Operator,Type,Registration,Aboard,Fatalities,weather,terrain,sabotage,unknown,mechanical,human,pilot,flt_src,flt_dest,src_lon,src_lat,dest_lon,dest_lat
4982,5/02/2004,-99.83333,20.05,Ciudad Juarez - Mexico City,Procuradoria General de la Republica,Rockwell Gulfstream Jetprop 840,XC-JEH,7,7,1,0,0,0,0,0,0,Ciudad Juarez,Mexico City,-98.933427,19.397819,-99.133342,19.432601
4983,5/04/2004,-66,8,Ciudad Bolívar - Uonquén,Venezuelian Government,Cessna 208 Grand Caravan I,YV-O-CBL-7,7,7,0,0,0,0,0,0,0,Ciudad Bolívar,Uonquén,-100.445882,39.78373,-100.445882,39.78373
4984,5/05/2004,-76.65254,7.75849,Bogota - Carepa,Aerotransportes Petroleros,Swearingen SA227AC Metro III,HK-4275,7,3,1,0,0,0,0,0,0,Bogota,Carepa,-74.076103,4.598077,-76.745515,7.797758
4985,5/06/2004,30,16,Jiech - Ayod,Charter - Air Cush,Let 410UVP,9XR-DC,10,6,0,0,0,0,0,0,0,Jiech,Ayod,31.136245,8.369117,31.412493,8.123709
4986,5/11/2004,30,16,Khartoum - Juba - El Obeid,El Magal Aviation,Antonov AN-12,ST-SIG,7,7,1,0,0,0,0,0,0,Khartoum,El Obeid,32.53565,15.593325,55.547219,25.431447
4987,05/14/2004,-60.025,-3.10194,Sao Paulo - Tefe - Manaus,Rico Linhas Aereas,Embraer 120ER Brasilia,PT-WRO,33,33,1,0,0,0,0,0,1,Sao Paulo,Manaus,-49.023235,-21.954981,-59.982504,-3.131633
4988,05/18/2004,58.59556,46.40639,Kyzyl-Orda - Bozoy - Vozrozhdenya Island,Aray-Avia,PZL-MieleAN-2R,UN-70276,12,1,0,0,0,0,0,0,0,Kyzyl-Orda,Vozrozhdenya Island,65.493294,44.857548,-100.445882,39.78373
4989,05/18/2004,87.60046,43.80096,Taiyuan - Urumqi - Baku,AZAL Cargo Company,Ilyushin II-76TD,4K-AZ27,7,7,0,0,0,0,0,0,0,Taiyuan,Baku,112.556174,37.856186,49.832675,40.375443
4990,05/23/2004,38.06005,-0.93435,Nairobi - Mogadiscio,Blue Bird Aviation,Let 410UVP,5Y-VVD,2,2,0,0,0,0,0,0,0,Nairobi,Mogadiscio,36.817245,-1.283253,45.338564,2.042778
4991,05/25/2004,86.7314,27.68664,Katmandou - Lukla,Yeti Airlines,de Havilland DHC-6 Twin Otter 300,9N-AFD,3,3,1,0,0,0,0,0,0,Katmandou,Lukla,85.320244,27.708796,86.730598,27.68889
4992,6/08/2004,9.45356,0.39241,Libreville - Franceville,Gabon Express,BAe HS-748-232 Srs 2A,TR-LFW,30,19,0,0,0,0,0,0,0,Libreville,Franceville,9.454001,0.390002,13.589513,-1.634363
4993,6/11/2004,-43.93778,-19.92083,Belo Horizxonte - Juiz de For a,Air taxi - Aero Air Taxi,EMB 820C Navajo,PT-EHH,4,4,0,0,0,0,0,0,0,Belo Horizxonte,Juiz de For a,-100.445882,39.78373,-100.445882,39.78373
4994,06/28/2004,-11.16667,8.71667,Freetown - Kailahun,United Nations -  UTair Charter,Mi-8MTV-1,RA-27113,24,24,0,0,0,0,0,0,0,Freetown,Kailahun,-13.26795,8.479004,-10.273343,8.019974
4995,7/02/2004,-79.51973,8.9936,"Panama City, Panama  - Washington DC",Air Trek,IAI 1124 Westwind,N280AT,6,6,1,0,0,0,0,0,0,"Panama City, Panama",Washington DC,-79.53418,8.971449,-77.036646,38.894955
4996,7/10/2004,-74.005973,40.714269,"Waterbury,CN  - Oxford, CN",Capital Airlines Inc.,Piper PA-31-350 Navajo Chieftain,N45032,2,2,1,0,0,0,0,0,0,"Waterbury,CN","Oxford, CN",-100.445882,39.78373,114.18112,22.331922
4997,07/22/2004,-41.78694,-22.37083,"Campos, Brazil  -  Off-shore oil rig",BHS - Brazilian Helicopter Service  Air Taxi,Sikorsky S 76,PP-MYM,11,6,0,0,0,0,0,0,0,"Campos, Brazil",Off-shore oil rig,-41.332689,-21.755862,-100.445882,39.78373
4998,07/29/2004,147.25028,-8.57227,Port Moresby - Ononge,Airlines of PNG,de Havilland DHC-6 Twin Otter 300,P2-MBA,3,2,1,0,0,0,0,0,0,Port Moresby,Ononge,147.15995,-9.47433,-100.445882,39.78373
4999,08/13/2004,-84.53822,39.166759,Memphis - Cincinnati,Air Taroma,Convair CV-580,N586P,2,1,0,1,0,0,0,0,0,Memphis,Cincinnati,-90.051628,35.149022,-84.51246,39.101454
5000,08/17/2004,-111.2755,47.511219,Billings - Kalispell,Alpine Air Express,Beechcraft 99,N199GL,2,2,1,1,0,0,0,0,1,Billings,Kalispell,-108.49607,45.787496,-114.316712,48.202256
5001,08/18/2004,29.22845,-1.67409,Goma - Walikale,Transworld Safaris,Cessna 208B Grand Caravan,5Y-TWH,3,3,0,0,0,0,0,0,0,Goma,Walikale,29.189061,-1.554059,27.985186,-1.06619
5002,08/21/2004,-67.59583,10.24694,La Orchila Air Base - Maracay,Military - Venezuelan Air Force,Shorts 360,FAV-1652,25,25,1,0,0,0,0,0,0,La Orchila Air Base,Maracay,-100.445882,39.78373,-67.601724,10.251366
5003,08/24/2004,39.72328,47.23135,Moscow - Sochi,Sibir Airlines,Tupolev 154B-2,RA-85556,46,46,1,0,0,0,0,0,0,Moscow,Sochi,37.617661,55.750718,39.723109,43.585482
5004,08/24/2004,37.64429,54.20213,Moscow - Volograd,Volga-Avia Express,Tupolev 134A-3,RA-65080,41,41,1,0,0,0,0,0,0,Moscow,Volograd,37.617661,55.750718,-100.445882,39.78373
5005,08/27/2004,-142.921667,61.433333,Kenai - McGrath - Kotzebue,Mavrik Aire Transport,de Havilland DHC-3 Otter,N197TT,3,1,1,0,0,0,0,0,1,Kenai,Kotzebue,-151.258333,60.554444,-162.597762,66.898206
5006,9/09/2004,-92.93028,17.98689,Mexico City - Villahermosa,Jett Paqueteria SA,Rockwell CT-39A Sabreliner,XA-TFD,2,2,0,0,0,0,0,0,0,Mexico City,Villahermosa,-99.133342,19.432601,-2.871768,38.750781
5007,9/11/2004,24.33021,40.15798,Athens - Mount Athos,Military - Greek Army,CH-47D Chinook,,17,17,0,0,0,0,0,0,0,Athens,Mount Athos,-83.388187,33.955091,-79.050022,37.405143
5008,09/29/2004,-66.49989,18.24829,Mayaguez - San Juan,Air Flamence,Pilatus-Britten Norman BN-2A-27 Islander,N902GD,1,1,1,0,0,0,0,0,0,Mayaguez,San Juan,-58.761547,-34.481871,-66.05344,18.384239
5009,10/05/2004,29.71667,11.01667,El Obeid - Juba,Sarit Airlines,Antonov AN-12,ST-SAF,4,4,0,0,0,0,0,0,0,El Obeid,Juba,55.547219,25.431447,31.595166,4.847202
5010,11/22/2004,-96.919704,29.845783,Dallas - Houston,Business Jet Services,Grumman Gulfstream G3,N85VT,3,3,1,0,0,0,0,1,1,Dallas,Houston,-96.796856,32.776272,-95.367697,29.758938
5011,11/27/2004,69.31456,34.95594,"Bagram - Farah, Afghanstan",Presidental Airways Inc. - Air Taxi,CASA 212-CC,N960BW,6,6,0,0,0,0,0,0,0,Bagram,"Farah, Afghanstan",69.330693,34.923949,62.671011,32.607111
5012,10/14/2004,-92.165194,38.494029,Little Rock - Minneapolis,Pinnacle Airlines/Northwest Airlink,Canadair CRJ200LR RegionalJet,N8396A,2,2,1,0,0,0,1,1,1,Little Rock,Minneapolis,-92.289595,34.746481,-93.265469,44.9773
5013,10/14/2004,-63.57239,44.64533,"Windsor Locks - Halifax - Zaragoza, Spain",MK Airlines,Boeing 747-244B-SF,9G-MKJ,7,7,0,0,1,0,0,0,1,Windsor Locks,"Zaragoza, Spain",-72.659796,41.922957,-0.880943,41.652134
5014,10/15/2004,-75.56359,6.25184,Villavicencio - Medellin,Aerovanguardia,Douglas DC-3C,HK-1503,3,3,1,0,0,0,0,0,0,Villavicencio,Medellin,-73.620667,4.131511,123.962155,11.127663
5015,10/16/2004,120.2412,11.9286,Coron Island - Manila,PacifiAir,Pilatus Britten-Norman BN-2A-21 Islander,RP-C1325,2,2,0,0,0,0,0,0,0,Coron Island,Manila,120.238495,11.897391,120.97997,14.590622
5016,10/19/2004,-92.609514,40.165717,"St. Louis, MO - Kirkville, MO",Corporate Airlines (American Connection),Bae Jetstream 3201,N875JX,15,13,1,1,0,0,0,1,1,"St. Louis, MO","Kirkville, MO",-90.197889,38.627273,-4.356653,55.90448
5017,10/24/2004,-79.86626,36.681298,"Concord, NC - Martinsville, VA",Private - Hendrick Motorsports Inc.,Beech 200 Super King Air,N501RH,10,10,1,0,0,0,0,1,1,"Concord, NC","Martinsville, VA",-80.579742,35.409377,-79.872539,36.691526
5018,10/24/2004,-117.170912,32.724103,"San Diego, CA - Albuquerque, NM",Med Flight Air Ambulance - Private,Learjet 35A,N30DK,5,5,0,1,0,0,0,1,1,"San Diego, CA","Albuquerque, NM",-117.162771,32.717421,-106.650985,35.084103
5019,11/18/2004,-66.87919,10.48801,El Vigia - Caracas,Venezolana,BAe 3101 Jetstream 31,YV-1083C,21,3,1,0,0,0,0,0,1,El Vigia,Caracas,-16.980876,32.825978,-66.914602,10.506098
5020,11/21/2004,109.82222,40.65222,Baotou - Shanghai,China Eastern Airlines,Bambardier CRJ200,B-3072,53,53,0,0,0,0,0,0,0,Baotou,Shanghai,109.830324,40.660201,121.488892,31.225344
5021,11/28/2004,-107.770845,38.484148,"Montrose, CO - South Bend, IN",Glow Air/Air Castle - Charter,Canadair CL-601-2A12 Challenger,N873G,6,3,1,0,0,0,0,0,1,"Montrose, CO","South Bend, IN",-107.876277,38.478193,-86.250007,41.683381
5022,11/30/2004,110.83167,-7.55611,"Jakarta, Indonesia - Solo, Indonesia",Lion Air,McDonnell-Douglas MD-82,PK-LMN,154,26,1,0,0,0,0,0,0,"Jakarta, Indonesia","Solo, Indonesia",106.827183,-6.175394,123.2114,0.9367
5023,11/30/2004,-90.19231,38.631501,Saint Louis - Toledo,Grand Aire,HBB HFB-320 Hansa Jet,N604GA,2,2,0,1,0,0,0,0,1,Saint Louis,Toledo,-15.295431,16.187637,-83.512728,41.678675
5024,12/06/2004,-114.217718,43.39476,"Salt Lake City, UT - Sun Valley, ID",Salmon Air - Air Taxi,Cesna 208 Caravan,N25SA,2,2,0,0,0,0,0,0,1,"Salt Lake City, UT","Sun Valley, ID",-111.890431,40.767013,-114.353097,43.696215
5026,12/10/2004,-67.07141,10.46108,Puerto Ayacucho - La Carlota,Guardia Nacional de Venezuela,PZL-MieleM28,GN-97121,16,16,0,0,0,0,0,0,0,Puerto Ayacucho,La Carlota,-67.60863,5.659043,122.922487,10.425356
5027,12/11/2004,-47.93194,-19.74833,Sao Paulo - Uberaba,NHR Táxi-Aéreo,Embraer EMB-110 Bandeirante,PT-WAK,2,2,1,0,0,0,0,0,0,Sao Paulo,Uberaba,-49.023235,-21.954981,-47.936666,-19.750833
5028,12/11/2004,39.21917,21.51694,Baku - Kabul,Airline Transport,Ilyushin II-76TD,ER-IBW,7,1,0,0,0,0,0,0,0,Baku,Kabul,49.832675,40.375443,69.177648,34.526013
5030,01/13/2005,100,60,Vanavara - Tura,Tura Air Enterprise,Antonov AN-2,RA-62597,9,9,1,0,0,0,0,0,0,Vanavara,Tura,102.28093,60.345203,19.594944,47.60935
5031,01/13/2005,-72.294803,42.965044,"Bangor, ME - Concord, NH",AirNow,Embraer EMB-110 Bandeirante,N49BA,1,1,1,0,0,0,0,0,0,"Bangor, ME","Concord, NH",-110.971201,29.065897,-71.537476,43.207178
5033,01/27/2005,20,47,Bucharest -Lasi,Farnair Hungary,Let 410UVP-E4,HA-LAR,2,2,0,0,0,0,0,0,0,Bucharest,Lasi,26.10272,44.436141,104.511445,33.63152
5034,01/30/2005,44.2775,33.52944,Bagdad - Balad,Military - Royal Air Force,Lockheed Hercules C.1,XV179,10,10,0,0,0,0,0,0,0,Bagdad,Balad,-78.920034,42.482839,44.152789,34.001313
5035,2/03/2005,71.57849,34.008,Herat - Kabul,Kam Air,Boeing B-737-200,EX-037,104,104,0,0,0,0,0,0,0,Herat,Kabul,62.2164,34.350827,69.177648,34.526013
5036,2/03/2005,32.53241,15.55177,Sharjah - Khartoum - Nyala,Air West,Ilyushin 76TD,ST-EWB,7,7,0,0,0,0,0,0,0,Sharjah,Nyala,55.389532,25.358543,24.879512,12.05051
5037,2/10/2005,-118.856562,34.881773,"Fresno, CA - Santa Monica, CA",Action Air Express Inc. - Air Taxi,Cessna P210N,N432AR,2,2,1,1,0,0,0,0,0,"Fresno, CA","Santa Monica, CA",-119.784831,36.739442,-75.559685,46.724362
5038,02/16/2005,-104.536493,38.293234,"Richmond, VA - Saint Louis, MO  - Pueblo,CO - Irvine, CA",Circuit City Stores - Charter,Cessna 560 Citation V,N500AT,8,8,1,1,0,0,0,1,1,"Richmond, VA","Irvine, CA",-77.43428,37.538509,-110.273261,49.958444
5039,02/22/2005,142.11667,-5.36667,Tabubil - Bimin,Missionary Aviation Fellowship,de Havilland DHC-6 Twin Otter 300,P2-MFQ,13,2,0,0,0,0,0,0,0,Tabubil,Bimin,141.225569,-5.271668,-100.445882,39.78373
5040,02/22/2005,14.41667,40.88333,Jayapura - Sarmi,Indonesian National Police,CASA 212 Aviocar,,18,15,0,0,0,0,0,0,0,Jayapura,Sarmi,140.81134,-2.6453,82.44906,29.071879
5041,3/08/2005,-66,8,Maturin - Charallave,Air Global,Cessna 500 Citation I,YV-21CP,2,2,0,0,0,0,0,0,0,Maturin,Charallave,-63.179987,9.745229,-66.797344,10.154987
5042,03/15/2005,-5.6042061,55.4247014,Glasgow - Campbeltown,Loganair,Pilatus-Britten Norman BN-2B-26 Islander,G-BOMG,2,2,0,0,0,0,0,0,0,Glasgow,Campbeltown,-4.243582,55.856656,-5.602962,55.428258
5043,03/16/2005,57.9864,68.80264,Ufa - Usinsk - Perm - Varandey - Naryan Mar,Regional Airlines,Antonov 24,RA-46489,52,28,1,0,0,0,0,0,1,Ufa,Naryan Mar,55.947727,54.726288,53.006863,67.637993
5044,03/23/2005,32.9,-2.51667,Mwanza - Khartoum - Zagreb,Air Transport,Ilyushin IL-76TD,ER-IBR,8,8,0,0,0,0,0,0,0,Mwanza,Zagreb,34.51466,-15.613603,15.977048,45.813177
5045,03/26/2005,-72,4,Old Providence - San Andres,West Caribbean Airways,Let-410UVP-E,HK-4146,14,8,0,0,0,0,0,0,0,Old Providence,San Andres,-85.922187,33.096508,121.963037,12.593293
5047,4/12/2005,136.37651,-3.93032,Timika - Enarotali,GT Air,de Havilland Canada DHC-6 Twin Otter 100,PK-LTZ,18,18,0,0,0,0,0,0,0,Timika,Enarotali,136.889884,-4.548105,136.506669,-3.904987
5048,04/20/2005,51.42151,35.69439,Krish - Teran,Saha Airline Services,Boeing B-707-3J9C,EP-SHE,169,3,0,0,0,0,0,0,0,Krish,Teran,24.693845,46.143557,-74.455387,5.710766
5050,5/02/2005,174.66667,-39.16667,Auckland - Blenheim,Airwork,Swearingen SA227AC Metro III,ZK-POA,2,2,0,0,0,0,0,0,0,Auckland,Blenheim,174.765551,-36.853466,173.960269,-41.515563
5051,5/05/2005,25.19099,0.51528,Bangboka - Isiro,Kisangani Airlift,Antonov AN-26,EK-26060,11,10,0,0,0,0,0,0,0,Bangboka,Isiro,-100.445882,39.78373,27.620817,2.77427
5052,5/07/2005,143.34354,-12.78723,Bamaga - Lockhart River,Aero-Tropics,Swearingen SA-227AC Metro III,VH-TFU,15,15,1,1,0,0,0,0,1,Bamaga,Lockhart River,30.160435,0.822675,143.342517,-12.785274
5053,05/16/2005,-64,-34,"Balmaceda, Argentina - Chile Chiro, Chile",Transportes Aereos Don Carlos - Charter,Beech 65-A80 Queenaire,CC-CFS,10,10,0,0,0,0,0,0,0,"Balmaceda, Argentina","Chile Chiro, Chile",-68.508581,-31.574262,-100.445882,39.78373
5054,05/18/2005,23.12741,-15.24835,Lusaka - Livingstone - Mongu,Military - Zambia Air Force,Yunshuji Y-12,AF-216,13,13,0,0,0,1,0,0,0,Lusaka,Mongu,28.281381,-15.416697,23.136537,-15.266875
5055,05/25/2005,28.66946,-2.6214,Goma - Kindu - Kongolo,Charter - Maniema Union (owner Victoria Air),Antonov AN-12BP,9Q-CVG,27,27,0,0,0,0,0,0,0,Goma,Kongolo,29.189061,-1.554059,12.329897,4.606719
5056,6/02/2005,30,16,Kartoom - El Obeid - El Fasher,Marsland Aviation,Antonov AN-24B,ST-WAL,42,7,0,0,0,0,0,0,0,Kartoom,El Fasher,-100.445882,39.78373,25.355556,13.623824
5057,07/16/2005,8.9084,3.6992,"Malabala, Bioko Island - Bata",Ecuatair,Antonov AN-24B,3C-VQR,60,60,1,0,0,0,0,0,0,"Malabala, Bioko Island",Bata,-100.445882,39.78373,9.768665,1.86509
5058,8/02/2005,-79.4163,43.70011,"Paris, France - Toronto Canada",Air France,Airbus A-340,F-GLZQ,309,0,1,0,0,0,0,0,1,"Paris, France",Toronto Canada,2.351499,48.85661,-79.387207,43.653963
5059,8/06/2005,13.35976,38.11582,"Bari, Italy - Djerba, Tunisia",Tuninter,ATR-72-202,TS-LBB,39,16,0,0,0,0,0,0,1,"Bari, Italy","Djerba, Tunisia",16.862029,41.125784,10.885756,33.773264
5060,8/10/2005,26,59,"Talinn, Estonia - Helsinki, Finland",Copterline,Sikorsky S-76C,OH-HCI,14,14,0,0,0,0,0,0,0,"Talinn, Estonia","Helsinki, Finland",-100.445882,39.78373,24.942568,60.167409
5061,08/14/2005,21.58333,37.71667,"Larnaca, Cyprus - Athens, Greece - Prague, Czech Republic",Helios Airways,Boeing 737-31S,5B-DBY,121,121,1,1,0,0,1,0,1,"Larnaca, Cyprus","Prague, Czech Republic",33.637853,34.917201,14.421254,50.087465
5062,08/16/2005,-71.4,10.53333,"Panama City - Fort de France, Martinique",West Caribbean Airways,McDonnell Douglas MD-82,HK-4374X,160,160,0,0,0,0,0,0,0,Panama City,"Fort de France, Martinique",-85.654573,30.160083,-61.015736,14.636828
5063,08/23/2005,-74.55387,-8.37915,Lima - Pucallpa - Iquitos,TANS Peru,Boeing B-737-244,OB-1809,98,40,1,0,0,0,0,0,1,Lima,Iquitos,-77.036526,-12.062106,-73.245837,-3.748998
5064,9/05/2005,27.61603,2.77391,Beni - Isiro,Kavatshi Airlines,Antonov 26B,ER-AZT,11,11,1,0,0,0,0,0,0,Beni,Isiro,29.406019,0.370386,27.620817,2.77427
5065,9/05/2005,98.66667,3.58333,Medan - Jakarta,Mandala Airlines,Boeing 737-230,PK-RIM,117,99,0,0,0,0,0,0,0,Medan,Jakarta,98.673826,3.589665,106.827183,-6.175394
5066,9/09/2005,15.28318,-4.26613,Boende - Kinshasa,Air Kasai,Antonov AN-26A,9Q-CFD,14,14,1,0,0,0,0,0,0,Boende,Kinshasa,20.882637,-0.283663,15.312597,-4.321705
5067,09/15/2005,-43.27606,-22.96519,Rio de Janeiro - Jacarepagua,Viaçao Cometa,Cessna 525 CitationJet I,PT-WLX,2,2,0,0,0,0,0,0,0,Rio de Janeiro,Jacarepagua,-42.419415,-22.275276,-43.371319,-22.966504
5068,09/16/2005,-66.04862,5.31718,San Juan de Manapiare - Puetro Ayacucho,Wayumi Air Taxi,Cessna 207 Skywagon,YV-412C,4,4,0,0,0,0,0,0,0,San Juan de Manapiare,Puetro Ayacucho,-100.445882,39.78373,-100.445882,39.78373
5070,10/04/2005,-50.43278,-21.20889,Kisangani - Bunia,Wimbi Dira Airways,Antonov 12V,9Q-CWC,100,2,0,0,0,0,0,0,0,Kisangani,Bunia,25.205729,0.518402,30.247884,1.562053
5071,10/06/2005,-97.14704,49.8844,"Winnipeg - Thunder Bay, Ontario",Morningstar Air Express,Cessna 208B,C-FEXS,1,1,0,0,0,0,0,0,1,Winnipeg,"Thunder Bay, Ontario",-97.168579,49.884017,-89.259796,48.406414
5072,10/22/2005,3.6,7.25,Lagos - Abuja,Bellview Airlines,Boeing B-737-2L9,5N-BFN,117,117,1,0,0,0,0,0,0,Lagos,Abuja,3.39418,6.455058,7.489297,9.064331
5073,11/19/2005,38.07083,54.90083,Voronezh - Moscow-Domodedovo,Ivolga Avia,Cessna 208B Grand Caravan I,4P-OIN,8,8,0,0,0,0,0,0,0,Voronezh,Moscow-Domodedovo,39.212949,51.65488,37.754272,55.444794
5074,12/06/2005,51.42151,35.69439,Tehran - Bandar Abbas,Military - IslamiRepubliof Iran Air Force,Lockheed C-130B Hercules,May-12,94,94,0,0,0,0,0,0,0,Tehran,Bandar Abbas,51.401379,35.700618,56.278131,27.179432
5075,12/08/2005,-87.650052,41.850033,"Baltimore, Maryland - Chicago, Illinois - Las Vegas, Nevada",Southwest Airlines,Boeing B-737-7H4,N471WN,103,0,1,1,0,0,0,1,1,"Baltimore, Maryland","Las Vegas, Nevada",-76.610759,39.290882,-115.149225,36.166286
5076,12/10/2005,7.0134,4.77742,Abuja - Port Harcourt,Sosoliso Airlines,McDonnell DC-9-32,5NBFD,109,108,1,0,0,0,0,0,1,Abuja,Port Harcourt,7.489297,9.064331,7.018853,4.767658
5077,12/19/2005,-80.130046,25.790654,"Miami, Florida - Bimini, Bahamas",Chalk's Ocean Airways,Grumman G73T Turbo Mallard,N2969,20,20,0,0,0,0,0,0,0,"Miami, Florida","Bimini, Bahamas",-80.193659,25.774266,-79.943355,23.691062
5078,12/23/2005,50.00556,40.55611,"Baku, Azerbaijan - Aktau, Kazakhstan",Azerbaijan Airlines,Antonov AN-140-100,4K-AZ48,23,23,0,0,0,0,0,0,0,"Baku, Azerbaijan","Aktau, Kazakhstan",49.832675,40.375443,51.157997,43.652058
5079,11/17/2006,137.1249,-4.0435,Mulia - Ilaga,Trigana Air Service,de Havilland Canada DHC-6 Twin Otter 300,PK-YPY,12,12,0,0,0,0,0,0,0,Mulia,Ilaga,137.964684,-3.700942,5.53165,13.8243
5080,12/28/2005,-120.304777,36.313008,Twin Falls - Truckee - Carlsbad - Monterrey,Skyward Aviation,Gates Learjet 35A,N781RS,2,2,0,0,0,0,0,0,1,Twin Falls,Monterrey,-114.460317,42.570422,-100.293102,25.639784
5081,1/02/2006,#N/A,#N/A,Moscow - Karkov,Evolga,British Aerospace BAe-125-700A,P4-AOD,3,3,0,0,0,0,0,0,0,Moscow,Karkov,37.617661,55.750718,-100.445882,39.78373
5082,1/08/2006,33,2,Entebbe - Kinshasa,Service Air,Antonov 12,9Q-CIH,6,6,0,0,0,0,0,0,0,Entebbe,Kinshasa,32.469856,0.061172,15.312597,-4.321705
5083,1/09/2006,45.07605,37.55274,Tehran - Orumiyeh,Military - Iranian Revolutionary Guard Corps Air Force,Dassault Falcon 20,15-2233,11,11,1,0,0,0,0,0,0,Tehran,Orumiyeh,51.401379,35.700618,45.068286,37.549347
5084,01/19/2006,21.36667,48.48333,Pristina - Kosice,Military - Slovak Air Force,Antonov AN-24V,5605,43,42,0,1,0,0,0,0,1,Pristina,Kosice,21.164085,42.663877,15.534807,50.179742
5085,01/21/2006,-124.8028,49.24133,Tofino - Vancouver,SoniBlue Airways,Cessna 208B Grand Caravan,C-GRXZ,8,3,0,0,0,0,0,0,1,Tofino,Vancouver,-125.904694,49.153868,-123.113953,49.260872
5088,3/07/2006,-1.54847,42.75754,Madrid - Pamplona,Aerovalles,Cessna 421C Golden Eagle III,EC-JAX,6,6,1,0,0,0,0,0,0,Madrid,Pamplona,-3.703582,40.416705,-1.644256,42.818454
5089,3/09/2006,-68.15,-16.5,La Paz - Sana Cruz,Military - Fuerza Aérea Argentina,Learjet 35A,T-21,6,6,0,0,0,0,0,0,0,La Paz,Sana Cruz,-68.133635,-16.495637,-16.254152,28.469949
5090,03/18/2006,-112.598765,45.997895,Helena - Butte,Ameriflight,Beechcraft C99,N54RP,2,2,1,0,0,0,0,0,1,Helena,Butte,-112.036109,46.592712,-112.536509,46.013151
5091,03/24/2006,-79.00453,-2.90054,Cuenca - Macas,ATESA,Cessna 208B Grand Caravan,HC-BXD,14,5,0,0,0,0,0,0,0,Cuenca,Macas,-2.134824,40.068116,-78.117547,-2.304625
5092,03/31/2006,-42.60972,-22.70861,Macaé - Rio de Janeiro,Team Air,Let L410UVP-E20,PT-FSE,19,19,1,0,0,0,0,0,0,Macaé,Rio de Janeiro,-100.445882,39.78373,-42.419415,-22.275276
5093,4/10/2006,37.6,2.96667,Nairobi - Eastleigh AFB,Military - Kenya Air Force,Harbin Yunshuji Y-12-II,132,17,14,0,0,0,0,0,0,0,Nairobi,Eastleigh AFB,36.817245,-1.283253,-100.445882,39.78373
5094,04/23/2006,15.03063,12.07689,Sebha - N'Djamena,Military - Lybian Arab Air Force,Antonov 74TK-200,UR-74038,6,6,0,0,0,0,0,0,0,Sebha,N'Djamena,14.431693,27.033154,15.050276,12.119154
5096,04/24/2006,64.37161,31.59382,Kabul - Kandahar - Lashkar Gah,U.S. Government (leased),Antonov AN-32B,ZS-PDV,16,2,1,0,0,0,0,0,1,Kabul,Lashkar Gah,69.177648,34.526013,64.552291,31.549664
5097,04/28/2006,33,2,"Goma - Bunia, DCR",King Air Charter,Cessna 208B Grand Caravan,ZS-ADL,3,3,1,1,0,0,0,1,0,Goma,"Bunia, DCR",29.189061,-1.554059,-100.445882,39.78373
5098,5/03/2006,39.72569,43.59917,"Yerevan, Armenia - Sochi, Russia",Armavia,Airbus A320-211,EK-32009,113,113,1,0,0,0,0,0,1,"Yerevan, Armenia","Sochi, Russia",44.512585,40.177612,39.723109,43.585482
5101,6/02/2006,-72.038268,41.355405,"AtlantiCity, NJ - Groton, CT",International Jet Charter,Learjet 35A,N182K,5,2,1,0,0,0,0,0,1,"AtlantiCity, NJ","Groton, CT",-100.445882,39.78373,-72.077365,41.350699
5103,6/08/2006,-115.765951,47.465825,"Coeur d'Alene, ID - Missoula, MT",Air Taxi - MajestiAlliance,Cessna TU206G,N5136X,2,2,1,1,0,0,0,0,1,"Coeur d'Alene, ID","Missoula, MT",-116.780466,47.677683,-113.99528,46.87008
5104,6/11/2006,20.8324,13.82916,N'djamena - Abéché,Military - Chadian Air Force,Lockheed C-130 Hercules,TT-PAF,7,5,0,0,1,0,0,0,1,N'djamena,Abéché,15.050276,12.119154,-100.445882,39.78373
5105,06/21/2006,82.18333,29.27528,Surkhet - Jumla,Yeti Airlines,de Havilland Canada DHC-6 Twin Otter 300,9N-AEQ,9,9,0,0,0,0,0,0,1,Surkhet,Jumla,81.513845,28.657421,82.197999,29.238897
5106,06/30/2006,35.32056,-21.98861,Polokwane - Vilanculos,Naturelink,Cessna 208B Grand Caravan,ZS-POG,3,1,0,0,0,0,0,0,0,Polokwane,Vilanculos,29.461389,-23.905833,-100.445882,39.78373
5108,7/07/2006,29.04339,-1.57386,Goma - Kisangani,Mango Airlines,Antonov AN-12B,9Q-CVT,5,5,0,0,0,0,0,0,0,Goma,Kisangani,29.189061,-1.554059,25.205729,0.518402
5109,7/09/2006,104.29639,52.29778,Moscow - Irkutsk,Sibir (S7),Airbus A-310-324ET,F-OGYP,203,128,0,0,0,0,0,0,1,Moscow,Irkutsk,37.617661,55.750718,104.280586,52.289597
5110,7/10/2006,71.47528,30.19556,Multan - Lahore,Pakistan International Airlines,Fokker F-27 Friendship 200,AP-BAL,45,45,0,0,0,0,0,0,0,Multan,Lahore,71.473628,30.197721,74.326297,31.519582
5111,8/03/2006,28.84281,-2.49076,Lugushwa - Bukavu,Tracep,Antonov AN-28,9Q-COM,17,17,0,0,0,0,0,0,0,Lugushwa,Bukavu,27.872722,-3.387925,28.833758,-2.510409
5112,11/18/2006,-69.94056,-4.21528,Bogota - Leticia,Aerosucre Colombia,Boeing 727-23F,HK-3667X,5,5,1,0,0,0,0,0,0,Bogota,Leticia,-74.076103,4.598077,-70.088516,-3.580823
